,context_annotations,created_at,id,public_metrics,entities,text
789,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",2020-08-19T12:51:34.000Z,1296067284218400769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}","{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/ztsqXdow6a', 'expanded_url': 'https://spectrum.ieee.org/the-human-os/biomedical/devices/covid19-aeronabs', 'display_url': 'spectrum.ieee.org/the-human-os/b…'}]}",very cool possible covid solution https://t.co/ztsqXdow6a
790,,2020-08-19T12:51:17.000Z,1296067209589071872,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 11, 'username': 'techris'}]}",RT @techris: This is wild...I knew the brain creates much of the reality around you but didn’t know you could actually see the bandwidth li…
791,,2020-08-19T10:43:49.000Z,1296035134727233537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,"How do you even define ""fake news"" in this environment?"
792,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667043', 'name': 'CNN'}}]",2020-08-19T10:43:49.000Z,1296035133896699906,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 2, 'probability': 0.9956, 'type': 'Organization', 'normalized_text': 'CNN'}, {'start': 5, 'end': 9, 'probability': 0.9983, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 115, 'end': 119, 'probability': 0.9872, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 189, 'end': 197, 'probability': 0.9486, 'type': 'Organization', 'normalized_text': 'Democrats'}]}","CNN: Trump is starving the postal service so mail in ballots are delayed and increase his chance of winning.

FOX: Trump is leveraging postal service funding as a brilliant move to get the Democrats back to the negotiating table for stimulus.

Big gap interpreting the same event"
793,,2020-08-18T22:05:55.000Z,1295844400434761728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 4, 'end': 27, 'url': 'https://t.co/kuUxaVUyOj', 'expanded_url': 'https://news.crunchbase.com/news/back-to-school-edtech-vc-funding-reaches-4-1b-so-far-this-year/', 'display_url': 'news.crunchbase.com/news/back-to-s…'}]}",wow https://t.co/kuUxaVUyOj
794,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857878257630195712', 'name': 'Government', 'description': 'Government'}}]",2020-08-18T14:10:50.000Z,1295724843955097603,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 10, 'probability': 0.7935, 'type': 'Organization', 'normalized_text': 'Republicans'}, {'start': 38, 'end': 41, 'probability': 0.8985, 'type': 'Organization', 'normalized_text': 'Dems'}, {'start': 204, 'end': 208, 'probability': 0.9989, 'type': 'Person', 'normalized_text': 'Trump'}]}","Republicans who used to warn that the Dems constantly using ""the environment"" as a way to handcuff businesses was a slippery slope to allow government to do whatever they wanted don't seem to realize now Trump is doing that with ""national security"".  So much anti-capitalism."
795,,2020-08-18T11:41:01.000Z,1295687140882382848,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/CvlLEJImpe', 'expanded_url': 'https://buff.ly/30Z22aY', 'display_url': 'buff.ly/30Z22aY'}], 'mentions': [{'start': 3, 'end': 16, 'username': 'CapicheWikis'}, {'start': 22, 'end': 32, 'username': 'Backupify'}, {'start': 58, 'end': 73, 'username': 'DavidGarrity11'}]}",RT @CapicheWikis: The @backupify wiki was just updated by @DavidGarrity11: https://t.co/CvlLEJImpe
796,,2020-08-17T19:00:45.000Z,1295435412568186883,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 161, 'end': 184, 'url': 'https://t.co/iM2uSicG0n', 'expanded_url': 'https://uncoveredpodcast.buzzsprout.com/', 'display_url': 'uncoveredpodcast.buzzsprout.com'}], 'annotations': [{'start': 34, 'end': 46, 'probability': 0.4072, 'type': 'Organization', 'normalized_text': 'PJC Uncovered'}]}","Two slots left on Season 2 of the PJC Uncovered podcast.  We are doing Corp Dev interviews.  If you know a good guest for the podcast, let us know.  Season 1 is https://t.co/iM2uSicG0n if you want to listen."
797,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '871795678447456256', 'name': 'The White House', 'description': 'Conversation from and about the White House, both as a destination and as political voice'}}]",2020-08-17T15:58:15.000Z,1295389485736263680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 28, 'end': 38, 'probability': 0.8884, 'type': 'Place', 'normalized_text': 'White House'}, {'start': 96, 'end': 100, 'probability': 0.9782, 'type': 'Place', 'normalized_text': 'China'}, {'start': 173, 'end': 177, 'probability': 0.9902, 'type': 'Place', 'normalized_text': 'China'}]}",I don't understand what the White House is thinking with the Wechat ban.  Is the theory that if China censors their internet we will censor ours in retaliation?  That helps China and undermines freedom and liberty.
798,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'Former US Vice President Joe Biden'}}]",2020-08-17T13:53:02.000Z,1295357974819614730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/YzBJncBo3j', 'expanded_url': 'https://www.wsj.com/articles/biden-republicans-dont-turn-back-11597507246', 'display_url': 'wsj.com/articles/biden…'}], 'annotations': [{'start': 5, 'end': 21, 'probability': 0.7932, 'type': 'Person', 'normalized_text': 'Biden Republicans'}]}","The ""Biden Republicans""  https://t.co/YzBJncBo3j"
799,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038764303', 'name': 'Barack Obama', 'description': 'Former US President Barack Obama'}}]",2020-08-17T11:01:49.000Z,1295314885321150464,"{'retweet_count': 329, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 28, 'end': 38, 'probability': 0.8662, 'type': 'Organization', 'normalized_text': 'Republicans'}, {'start': 105, 'end': 109, 'probability': 0.9615, 'type': 'Person', 'normalized_text': 'Obama'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'RVAT2020'}]}","RT @RVAT2020: 79. Aren't we Republicans supposed to be against Executive overreach?

Executive orders in Obama's first term: 147

Executive…"
800,,2020-08-17T11:00:51.000Z,1295314641862746112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'urls': [{'start': 4, 'end': 27, 'url': 'https://t.co/zaWX8TXhvI', 'expanded_url': 'https://www.nytimes.com/2020/08/15/opinion/qanon-marjorie-greene-congress.html', 'display_url': 'nytimes.com/2020/08/15/opi…'}]}",Yep https://t.co/zaWX8TXhvI
801,,2020-08-17T01:03:08.000Z,1295164222905749504,"{'retweet_count': 47, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 12, 'username': 'deliprao'}]}","RT @deliprao: Many hard AI problems can be simplified with a ""dual"" UX problem. For e.g., entity linking in the wild is a super hard proble…"
802,,2020-08-15T20:05:33.000Z,1294726945951842309,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/u0NDYAmMeh', 'expanded_url': 'https://technicallysentient.substack.com/p/coming-soon', 'display_url': 'technicallysentient.substack.com/p/coming-soon'}]}",I'm reviving the old Technically Sentient newsletter format.  starting soon.  bi-weekly.  all about AI and robots.  https://t.co/u0NDYAmMeh
803,,2020-08-15T17:06:35.000Z,1294681909465882626,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 24, 'end': 27, 'probability': 0.3741, 'type': 'Product', 'normalized_text': 'Razr'}]}",I've been using the new Razr with the flip screen.  Having an internal and external screen is pretty awesome.  You can even use them together in certain cases.  Waiting to see how battery life does under heavy usage.
804,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232467', 'name': 'Microsoft'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10046487168', 'name': 'App Store'}}]",2020-08-14T12:49:54.000Z,1294254924507881473,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}","{'annotations': [{'start': 24, 'end': 32, 'probability': 0.6677, 'type': 'Organization', 'normalized_text': 'Microsoft'}]}","Perfect example is that Microsoft actually had an awesome phone for a few years that designers and creatives loved, but they had so few apps it never caught on.  It may have been successful if app stores weren't monopolies.  Who knows"
805,,2020-08-14T12:41:52.000Z,1294252900370264070,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/QlMQJqEZwz', 'expanded_url': 'https://www.wsj.com/articles/corporate-america-worries-wechat-ban-could-be-bad-for-business-11597311003', 'display_url': 'wsj.com/articles/corpo…'}]}","More anti-capitalist market meddling by a left wing president claiming to be ""Republican""  https://t.co/QlMQJqEZwz"
806,,2020-08-13T19:20:35.000Z,1293990854986805248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fInht1pcxG', 'expanded_url': 'https://www.americaninno.com/boston/funding-boston/root-ai-raises-7-2m-to-overhaul-the-food-economy-with-crop-picking-robots/', 'display_url': 'americaninno.com/boston/funding…'}]}",https://t.co/fInht1pcxG
807,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]",2020-08-13T18:26:23.000Z,1293977214208352258,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 90, 'end': 104, 'probability': 0.991, 'type': 'Person', 'normalized_text': 'Franklin Graham'}, {'start': 118, 'end': 122, 'probability': 0.999, 'type': 'Person', 'normalized_text': 'Trump'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/Nq0pjgdlMB', 'expanded_url': 'https://www.foxnews.com/politics/kamala-harris-biden-franklin-graham-abortion-christians', 'display_url': 'foxnews.com/politics/kamal…'}, {'start': 139, 'end': 162, 'url': 'https://t.co/ztSiMJjp1A', 'expanded_url': 'https://www.nbcnews.com/meet-the-press/video/trump-in-1999-i-am-very-pro-choice-480297539914', 'display_url': 'nbcnews.com/meet-the-press…'}]}",This type of low integrity hypocrisy is why the Right is dying.  https://t.co/Nq0pjgdlMB  Franklin Graham should know Trump is pro-choice. https://t.co/ztSiMJjp1A
808,,2020-08-13T16:25:21.000Z,1293946755759984640,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 3, 'end': 13, 'username': 'mattturck'}, {'start': 47, 'end': 55, 'username': 'Celonis'}]}","RT @mattturck: [New post] Now a $2.5B unicorn, @Celonis is a great hustle story

* started by 3 undergrad students

* bootstrapped for 5 yr…"
809,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847545883637891072', 'name': 'Dads', 'description': 'Dads'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857879302733418496', 'name': 'Entrepreneurship', 'description': 'Entrepreneurship'}}]",2020-08-13T15:06:57.000Z,1293927025351233538,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/6ZVbJ65759', 'expanded_url': 'https://twitter.com/fundatoris/status/1293923979938410497', 'display_url': 'twitter.com/fundatoris/sta…'}]}","Yes, fatherhood and entrepreneurship are similar https://t.co/6ZVbJ65759"
810,,2020-08-13T14:22:43.000Z,1293915892770734081,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 14, 'quote_count': 1}","{'mentions': [{'start': 111, 'end': 117, 'username': 'joshk'}, {'start': 119, 'end': 125, 'username': 'Jason'}, {'start': 127, 'end': 141, 'username': 'austinmcchord'}, {'start': 146, 'end': 153, 'username': 'rm_acc'}], 'urls': [{'start': 38, 'end': 61, 'url': 'https://t.co/s2Cdw7zNMf', 'expanded_url': 'https://medium.com/inside-pjc/robotic-automation-for-farming-our-investment-in-root-ai-aaa2bf1fdc46', 'display_url': 'medium.com/inside-pjc/rob…'}]}","Excited to announce this investment - https://t.co/s2Cdw7zNMf -  PJC led the Seed round in Root AI, along with @joshk, @jason, @austinmcchord and @rm_acc"
