,public_metrics,created_at,id,text,entities,context_annotations
2607,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",2020-03-16T17:52:34.000Z,1239610525673127938,@DonChatoman @lymanstoneky https://t.co/kcV8xeb8sn https://t.co/YS3X8HupLB,"{'mentions': [{'start': 0, 'end': 12, 'username': 'DonChatoman'}, {'start': 13, 'end': 26, 'username': 'lymanstoneky'}], 'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/kcV8xeb8sn', 'expanded_url': 'https://twitter.com/naval/status/1239608647639945216?s=21', 'display_url': 'twitter.com/naval/status/1…'}, {'start': 51, 'end': 74, 'url': 'https://t.co/YS3X8HupLB', 'expanded_url': 'https://twitter.com/naval/status/1239608647639945216', 'display_url': 'twitter.com/naval/status/1…'}]}",
2608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2020-03-16T17:51:24.000Z,1239610231182610433,@alecdotbiz @harmonylion1 @HelenBranswell @sxbegle I suggest you read the original paper at the top of this thread as it addresses this specific virus and uses real world data rather than a simulated environment.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'alecdotbiz'}, {'start': 12, 'end': 25, 'username': 'harmonylion1'}, {'start': 26, 'end': 41, 'username': 'HelenBranswell'}, {'start': 42, 'end': 50, 'username': 'sxbegle'}]}",
2609,"{'retweet_count': 4, 'reply_count': 7, 'like_count': 92, 'quote_count': 0}",2020-03-16T17:49:13.000Z,1239609681032515584,"@excellens1 Panicked flight to cash, which can be used to buy products and meet margin calls. 

But just a guess, nobody actually knows.","{'mentions': [{'start': 0, 'end': 11, 'username': 'excellens1'}]}",
2610,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 13, 'quote_count': 0}",2020-03-16T17:46:33.000Z,1239609009100873728,@harmonylion1 @HelenBranswell @sxbegle Airborne and aerosol are two different things. Coronaviruses can be airborne. Measles aerosolizes.,"{'mentions': [{'start': 0, 'end': 13, 'username': 'harmonylion1'}, {'start': 14, 'end': 29, 'username': 'HelenBranswell'}, {'start': 30, 'end': 38, 'username': 'sxbegle'}]}",
2611,"{'retweet_count': 4, 'reply_count': 4, 'like_count': 29, 'quote_count': 1}",2020-03-16T17:45:07.000Z,1239608647639945216,"@jedikatanyag @lymanstoneky Reread his tweets. It lowers the R0. Other factors can still dominate, especially for a novel pathogen.","{'mentions': [{'start': 0, 'end': 13, 'username': 'jedikatanyag'}, {'start': 14, 'end': 27, 'username': 'lymanstoneky'}]}",
2612,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}",2020-03-15T03:49:41.000Z,1239036018096914433,@4dwins @ethwoko Keep doubling down.,"{'mentions': [{'start': 0, 'end': 7, 'username': '4dwins'}]}",
2613,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",2020-03-15T02:27:18.000Z,1239015286323335168,@4dwins @ethwoko Start again at the top tweet.,"{'mentions': [{'start': 0, 'end': 7, 'username': '4dwins'}]}",
2614,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 190, 'quote_count': 0}",2020-03-15T02:26:56.000Z,1239015192542900224,@1kevinxu1 @ethwoko And that’s how I started the entire thread. 🤦🏽,"{'mentions': [{'start': 0, 'end': 10, 'username': '1kevinxu1'}]}",
2615,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 55, 'quote_count': 0}",2020-03-15T02:22:18.000Z,1239014025788190720,@Benmsx Then just unfollow.,"{'mentions': [{'start': 0, 'end': 7, 'username': 'Benmsx'}]}",
2616,"{'retweet_count': 227, 'reply_count': 70, 'like_count': 1276, 'quote_count': 32}",2020-03-15T02:16:17.000Z,1239012511627669506,“End the FDA” may become this generation’s “End the Fed.” https://t.co/fXVVlIwiG6,"{'annotations': [{'start': 9, 'end': 11, 'probability': 0.6522, 'type': 'Organization', 'normalized_text': 'FDA'}], 'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/fXVVlIwiG6', 'expanded_url': 'https://twitter.com/balajis/status/1239008088104960003', 'display_url': 'twitter.com/balajis/status…'}]}","[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847529762566230016', 'name': 'Business and finance', 'description': 'Business'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847529984717537280', 'name': 'Biotech & biomedical', 'description': 'Biotech and biomedical'}}]"
2617,"{'retweet_count': 35, 'reply_count': 21, 'like_count': 1314, 'quote_count': 3}",2020-03-15T02:00:10.000Z,1239008458705256448,@ethwoko I’d prefer that they get rich so we can attract more people to the space.,,
2618,"{'retweet_count': 2, 'reply_count': 9, 'like_count': 18, 'quote_count': 0}",2020-03-15T01:03:59.000Z,1238994317970034688,@mlevchin Paging @judegomila,"{'mentions': [{'start': 0, 'end': 9, 'username': 'mlevchin'}, {'start': 17, 'end': 28, 'username': 'judegomila'}]}",
2619,"{'retweet_count': 8, 'reply_count': 15, 'like_count': 493, 'quote_count': 0}",2020-03-15T00:58:53.000Z,1238993035788091393,(With apologies to Jonas Salk).,"{'annotations': [{'start': 19, 'end': 28, 'probability': 0.9694, 'type': 'Person', 'normalized_text': 'Jonas Salk'}]}",
2620,"{'retweet_count': 570, 'reply_count': 314, 'like_count': 5574, 'quote_count': 76}",2020-03-15T00:58:35.000Z,1238992957480398848,Whoever invents an effective vaccine or treatment for the virus will become planet earth’s first universally acknowledged savior.,,
2621,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-03-13T23:49:06.000Z,1238613084517707776,@harristhedean Nailed it.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'harristhedean'}]}",
2622,"{'retweet_count': 3, 'reply_count': 20, 'like_count': 148, 'quote_count': 0}",2020-03-13T23:47:32.000Z,1238612692677488641,"@GooseRamble I’ve seen mixed reports on reinfection - we just don’t know yet. 

But if it’s like other coronaviruses, there should be strong immunity for 1-3 years, and then a tapering.","{'mentions': [{'start': 0, 'end': 12, 'username': 'GooseRamble'}]}",
2623,"{'retweet_count': 557, 'reply_count': 112, 'like_count': 4299, 'quote_count': 52}",2020-03-13T23:39:18.000Z,1238610618770313216,"Looking forward to the ImmuneCorps: A volunteer army of infection-recovered young people, to help the afflicted and keep the lights on.",,
2624,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 16, 'quote_count': 0}",2020-03-13T03:16:51.000Z,1238302977414189056,"@Mehul_Bhuva It might be doing so right now. We will know once mass testing comes online in India. I certainly hope you’re correct. The other Coronaviruses all display seasonality. In any case, it would lower the R0. The question is, for a brand new disease with no herd immunity - how much?","{'annotations': [{'start': 92, 'end': 96, 'probability': 0.9974, 'type': 'Place', 'normalized_text': 'India'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'Mehul_Bhuva'}]}",
2625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",2020-03-13T03:13:47.000Z,1238302207331561473,"@paultrotter1 False. Read the beginning of the thread. Because there is significant transmission from asymptomatic carriers, everyone should when in a densely populated place.","{'mentions': [{'start': 0, 'end': 13, 'username': 'paultrotter1'}]}",
2626,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",2020-03-13T03:04:57.000Z,1238299983306096640,"@Mehul_Bhuva There seems to be some spread in the Philippines, but it’s hard to disambiguate indoor vs outdoor, imported vs local.","{'annotations': [{'start': 50, 'end': 60, 'probability': 0.9838, 'type': 'Place', 'normalized_text': 'Philippines'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'Mehul_Bhuva'}]}",
2627,"{'retweet_count': 18, 'reply_count': 55, 'like_count': 752, 'quote_count': 5}",2020-03-13T03:03:24.000Z,1238299594020114432,"@JO3Canada If the virus “goes right through,” why do “hospitals...need them?”","{'mentions': [{'start': 0, 'end': 10, 'username': 'JO3Canada'}]}",
2628,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 21, 'quote_count': 0}",2020-03-13T00:38:18.000Z,1238263077742624768,@88RedC Yes. Reread the original tweet.,,
2629,"{'retweet_count': 5, 'reply_count': 21, 'like_count': 163, 'quote_count': 1}",2020-03-13T00:37:36.000Z,1238262903544954881,@roykolodziejski We haven’t yet seen the top.,"{'mentions': [{'start': 0, 'end': 16, 'username': 'roykolodziejski'}]}",
2630,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 9, 'quote_count': 0}",2020-03-13T00:33:22.000Z,1238261838963408896,@AlanFreestone It’s an analogy!,"{'mentions': [{'start': 0, 'end': 14, 'username': 'AlanFreestone'}]}",
2631,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2020-03-13T00:30:14.000Z,1238261051021500421,@EBryceLee @PJforAmerica @rationalwalk Correct. But people refuse to read the entire tweet.,"{'mentions': [{'start': 0, 'end': 10, 'username': 'EBryceLee'}, {'start': 11, 'end': 24, 'username': 'PJforAmerica'}, {'start': 25, 'end': 38, 'username': 'rationalwalk'}]}",
2632,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 24, 'quote_count': 0}",2020-03-13T00:26:27.000Z,1238260095919718400,@thatgerald That’s why I made the “herd immunity” analogy. It works when everyone does it.,"{'mentions': [{'start': 0, 'end': 11, 'username': 'thatgerald'}]}",
2633,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 21, 'quote_count': 0}",2020-03-13T00:15:20.000Z,1238257301166993409,"@therealjavalily I was using it as an analogy, not literally.","{'mentions': [{'start': 0, 'end': 16, 'username': 'therealjavalily'}]}",
2634,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 41, 'quote_count': 0}",2020-03-12T21:28:09.000Z,1238215227478429696,@gatorglory09 There are five relevant studies linked in that tweet thread. Look again.,,
2635,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",2020-03-12T19:32:44.000Z,1238186182674022400,"@BrettKavfefe @gatorglory09 There are at least five studies linked in the thread. 

That’s not a “Tweet,” it’s someone who doesn’t understand what a “Thread” is.",,
2636,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2020-03-12T19:20:25.000Z,1238183079396536320,@C_11SIX https://t.co/tbEXX7wQp1 https://t.co/LOlnyo9an5,"{'mentions': [{'start': 0, 'end': 8, 'username': 'c_11six'}], 'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/tbEXX7wQp1', 'expanded_url': 'https://twitter.com/nachristakis/status/1238150077794877440?s=21', 'display_url': 'twitter.com/nachristakis/s…'}, {'start': 33, 'end': 56, 'url': 'https://t.co/LOlnyo9an5', 'expanded_url': 'https://twitter.com/NAChristakis/status/1238150077794877440', 'display_url': 'twitter.com/NAChristakis/s…'}]}",
2637,"{'retweet_count': 15, 'reply_count': 6, 'like_count': 60, 'quote_count': 0}",2020-03-12T19:20:12.000Z,1238183025566863360,"Studies in this thread:
https://t.co/tbEXX7wQp1 https://t.co/LOlnyo9an5","{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/tbEXX7wQp1', 'expanded_url': 'https://twitter.com/nachristakis/status/1238150077794877440?s=21', 'display_url': 'twitter.com/nachristakis/s…'}, {'start': 48, 'end': 71, 'url': 'https://t.co/LOlnyo9an5', 'expanded_url': 'https://twitter.com/NAChristakis/status/1238150077794877440', 'display_url': 'twitter.com/NAChristakis/s…'}]}",
2638,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 17, 'quote_count': 0}",2020-03-12T19:16:19.000Z,1238182050647048192,@gatorglory09 https://t.co/tbEXX7wQp1 https://t.co/LOlnyo9an5,"{'urls': [{'start': 14, 'end': 37, 'url': 'https://t.co/tbEXX7wQp1', 'expanded_url': 'https://twitter.com/nachristakis/status/1238150077794877440?s=21', 'display_url': 'twitter.com/nachristakis/s…'}, {'start': 38, 'end': 61, 'url': 'https://t.co/LOlnyo9an5', 'expanded_url': 'https://twitter.com/NAChristakis/status/1238150077794877440', 'display_url': 'twitter.com/NAChristakis/s…'}]}",
2639,"{'retweet_count': 12, 'reply_count': 5, 'like_count': 85, 'quote_count': 0}",2020-03-12T19:15:00.000Z,1238181716528730113,"@paul_btc See this thread. Could be touch only but there is as yet no indication for the exact transmission vector from asymptomatic people.

https://t.co/tbEXX7wQp1 https://t.co/LOlnyo9an5","{'mentions': [{'start': 0, 'end': 9, 'username': 'paul_btc'}], 'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/tbEXX7wQp1', 'expanded_url': 'https://twitter.com/nachristakis/status/1238150077794877440?s=21', 'display_url': 'twitter.com/nachristakis/s…'}, {'start': 166, 'end': 189, 'url': 'https://t.co/LOlnyo9an5', 'expanded_url': 'https://twitter.com/NAChristakis/status/1238150077794877440', 'display_url': 'twitter.com/NAChristakis/s…'}]}",
2640,"{'retweet_count': 826, 'reply_count': 177, 'like_count': 4845, 'quote_count': 69}",2020-03-12T18:57:44.000Z,1238177372211273728,"Studies show asymptomatic carriers spread the virus.

Everyone should wear masks (and distance, wash hands).

It’s a “herd immunity” argument, not just for individuals.

Prioritize medical staff. Surgical masks are paper and plastic, make more!

Billions of Asians aren’t wrong.",,
2641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 27, 'quote_count': 0}",2020-03-12T18:26:17.000Z,1238169457626771456,@6O3tm @WallStPlayboys @Cernovich @twobitidiot Totally. This is why trying to give credit fails. So many people were on this early. Let’s move on to solutions.,"{'mentions': [{'start': 0, 'end': 6, 'username': '6O3tm'}, {'start': 7, 'end': 22, 'username': 'WallStPlayboys'}, {'start': 23, 'end': 33, 'username': 'Cernovich'}, {'start': 34, 'end': 46, 'username': 'twobitidiot'}]}",
2642,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 33, 'quote_count': 0}",2020-03-12T18:17:14.000Z,1238167179624734723,@WallStPlayboys @Cernovich @balajis @eladgil @judegomila Adding @jonst0kes @nntaleb @normonics amongst many others that I am forgetting but relied upon.,"{'mentions': [{'start': 0, 'end': 15, 'username': 'WallStPlayboys'}, {'start': 16, 'end': 26, 'username': 'Cernovich'}, {'start': 27, 'end': 35, 'username': 'balajis'}, {'start': 36, 'end': 44, 'username': 'eladgil'}, {'start': 45, 'end': 56, 'username': 'judegomila'}, {'start': 64, 'end': 74, 'username': 'jonst0kes'}, {'start': 75, 'end': 83, 'username': 'nntaleb'}, {'start': 84, 'end': 94, 'username': 'normonics'}]}",
2643,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 43, 'quote_count': 0}",2020-03-12T17:46:42.000Z,1238159495433310208,"@normonics @WallStPlayboys @Cernovich @balajis @eladgil @judegomila Ha, I missed that. Of course you and @nntaleb were also way ahead.","{'mentions': [{'start': 0, 'end': 10, 'username': 'normonics'}, {'start': 11, 'end': 26, 'username': 'WallStPlayboys'}, {'start': 27, 'end': 37, 'username': 'Cernovich'}, {'start': 38, 'end': 46, 'username': 'balajis'}, {'start': 47, 'end': 55, 'username': 'eladgil'}, {'start': 56, 'end': 67, 'username': 'judegomila'}, {'start': 105, 'end': 113, 'username': 'nntaleb'}]}",
2644,"{'retweet_count': 7, 'reply_count': 3, 'like_count': 116, 'quote_count': 0}",2020-03-12T17:06:30.000Z,1238149378545614848,@WallStPlayboys @Cernovich @balajis @eladgil @judegomila,"{'mentions': [{'start': 0, 'end': 15, 'username': 'WallStPlayboys'}, {'start': 16, 'end': 26, 'username': 'Cernovich'}, {'start': 27, 'end': 35, 'username': 'balajis'}, {'start': 36, 'end': 44, 'username': 'eladgil'}, {'start': 45, 'end': 56, 'username': 'judegomila'}]}",
2645,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2020-03-12T06:42:30.000Z,1237992343384412160,@harristhedean Try it without the weed. It’s better high energy / alert.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'harristhedean'}]}",
2646,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 36, 'quote_count': 0}",2020-03-12T06:41:51.000Z,1237992180129488898,@harristhedean You can go deeper with a straight spine without getting sleepy / dreamy.,"{'mentions': [{'start': 0, 'end': 14, 'username': 'harristhedean'}]}",
2647,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-03-12T05:42:21.000Z,1237977208838184961,"@unstumpable1 @Cernovich @Kymaticus2017 @BStulberg Yes, an easy-to-use one.","{'mentions': [{'start': 0, 'end': 13, 'username': 'unstumpable1'}, {'start': 14, 'end': 24, 'username': 'Cernovich'}, {'start': 25, 'end': 39, 'username': 'Kymaticus2017'}, {'start': 40, 'end': 50, 'username': 'BStulberg'}]}",
2648,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",2020-03-12T05:08:58.000Z,1237968805030027265,@NickJFrank @CourageEquals @knectiv I do not know of others but @judegomila likely does (he pointed me to it in the first place). 🙏,"{'mentions': [{'start': 0, 'end': 11, 'username': 'NickJFrank'}, {'start': 12, 'end': 26, 'username': 'CourageEquals'}, {'start': 27, 'end': 35, 'username': 'knectiv'}, {'start': 64, 'end': 75, 'username': 'judegomila'}]}",
