,context_annotations,created_at,text,entities,id,public_metrics
2087,,2013-07-28T00:09:08.000Z,"Toldja! 6 months ago I predicted in-feed ads would be ""gangbusters"" for $FB. At 6:10:
http://t.co/ouBGKWQcBQ
@emilychangtv @BloombergTV","{'urls': [{'start': 86, 'end': 108, 'url': 'http://t.co/ouBGKWQcBQ', 'expanded_url': 'http://www.bloomberg.com/video/sacks-microsoft-relationship-benefiting-yammer-gkeaiANLRyqL9uTXCL8g1w.html', 'display_url': 'bloomberg.com/video/sacks-mi…'}], 'cashtags': [{'start': 72, 'end': 75, 'tag': 'FB'}], 'mentions': [{'start': 109, 'end': 122, 'username': 'emilychangtv'}, {'start': 123, 'end': 135, 'username': 'BloombergTV'}]}",361277104190533632,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
2088,,2013-07-21T01:20:17.000Z,"""If ever there was one product to permeate through Microsoft staff pores it is Yammer."" http://t.co/RVE5nQHYWj","{'annotations': [{'start': 51, 'end': 59, 'probability': 0.6566, 'type': 'Organization', 'normalized_text': 'Microsoft'}], 'urls': [{'start': 88, 'end': 110, 'url': 'http://t.co/RVE5nQHYWj', 'expanded_url': 'http://thecloudmouth.com/2013/07/18/yammer-predictions/', 'display_url': 'thecloudmouth.com/2013/07/18/yam…'}]}",358758293709139968,"{'retweet_count': 10, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}"
2089,,2013-07-18T06:10:02.000Z,RT @HarvardBiz: The Rise of UX Leadership http://t.co/iAro5Umqim,"{'urls': [{'start': 42, 'end': 64, 'url': 'http://t.co/iAro5Umqim', 'expanded_url': 'http://s.hbr.org/18jze9e', 'display_url': 's.hbr.org/18jze9e'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'HarvardBiz'}]}",357744048993337345,"{'retweet_count': 85, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2090,,2013-07-16T03:47:13.000Z,"RT @TheOnion: This Week's Top Story | Facebook: ‘We Will Make Our Product Worse, You Will Be Upset, And Then You Will Live With It’ http://…","{'annotations': [{'start': 38, 'end': 45, 'probability': 0.5813, 'type': 'Organization', 'normalized_text': 'Facebook'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'TheOnion'}]}",356983332506050562,"{'retweet_count': 232, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2091,,2013-07-11T19:56:03.000Z,RT @jasonegreen: The business cloud: Going global from the start http://t.co/yNBzvJ3513 via @pandodaily,"{'urls': [{'start': 65, 'end': 87, 'url': 'http://t.co/yNBzvJ3513', 'expanded_url': 'http://pandodaily.com/2013/07/08/the-business-cloud-going-global-from-the-start/', 'display_url': 'pandodaily.com/2013/07/08/the…'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'jasonegreen'}, {'start': 92, 'end': 103, 'username': 'PandoDaily'}]}",355415207016804352,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2092,,2013-07-11T01:42:27.000Z,"RT @WSJ: Advice for startups from @DavidSacks: ""Normally you see startups doing 1 thing, not a bunch of things."" http://t.co/FYVjeZwRfT #WS…","{'urls': [{'start': 113, 'end': 135, 'url': 'http://t.co/FYVjeZwRfT', 'expanded_url': 'http://on.wsj.com/12DYjan', 'display_url': 'on.wsj.com/12DYjan'}], 'mentions': [{'start': 3, 'end': 7, 'username': 'WSJ'}, {'start': 34, 'end': 45, 'username': 'DavidSacks'}]}",355139993540378624,"{'retweet_count': 31, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2093,,2013-06-25T15:59:23.000Z,"The Official Microsoft Blog
Microsoft and Yammer: One year in
 http://t.co/KBrvQNyoS4","{'annotations': [{'start': 13, 'end': 36, 'probability': 0.222, 'type': 'Product', 'normalized_text': 'Microsoft Blog Microsoft'}], 'urls': [{'start': 63, 'end': 85, 'url': 'http://t.co/KBrvQNyoS4', 'expanded_url': 'http://blogs.technet.com/b/microsoft_blog/archive/2013/06/25/microsoft-and-yammer-one-year-in.aspx', 'display_url': 'blogs.technet.com/b/microsoft_bl…'}]}",349557443329667074,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
2094,,2013-06-25T15:28:14.000Z,RT @FortuneMagazine: Was Yammer worth $1.2 billion? http://t.co/PuzJViZ4CF,"{'urls': [{'start': 52, 'end': 74, 'url': 'http://t.co/PuzJViZ4CF', 'expanded_url': 'http://bit.ly/17A0m7c', 'display_url': 'bit.ly/17A0m7c'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'FortuneMagazine'}]}",349549602720059393,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2095,,2013-06-23T02:40:53.000Z,RT @nytimes: Max Brooks is not kidding about the zombie apocalypse http://t.co/z2UP9kX2hs,"{'annotations': [{'start': 13, 'end': 22, 'probability': 0.989, 'type': 'Person', 'normalized_text': 'Max Brooks'}], 'urls': [{'start': 67, 'end': 89, 'url': 'http://t.co/z2UP9kX2hs', 'expanded_url': 'http://nyti.ms/15r8fEO', 'display_url': 'nyti.ms/15r8fEO'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'nytimes'}]}",348631719974412288,"{'retweet_count': 129, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2096,,2013-06-22T19:10:20.000Z,"Car dealers lobby vs @TeslaMotors, taxi cab commissions vs @Uber -- Old Economy will not go down without a fight.","{'mentions': [{'start': 59, 'end': 64, 'username': 'Uber'}]}",348518331474657281,"{'retweet_count': 24, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
2097,,2013-06-22T06:16:44.000Z,RT @ZDNet: Yammer breaks down Telstra's management layers http://t.co/fZkYtEjcwD,"{'annotations': [{'start': 30, 'end': 36, 'probability': 0.693, 'type': 'Organization', 'normalized_text': 'Telstra'}], 'urls': [{'start': 58, 'end': 80, 'url': 'http://t.co/fZkYtEjcwD', 'expanded_url': 'http://zd.net/12X0uM5', 'display_url': 'zd.net/12X0uM5'}], 'mentions': [{'start': 3, 'end': 9, 'username': 'ZDNet'}]}",348323648576290817,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2098,,2013-06-21T16:28:31.000Z,"OH: ""Undivided attention is the greatest compliment you can pay someone in this day and age.""",,348115223330304000,"{'retweet_count': 131, 'reply_count': 2, 'like_count': 77, 'quote_count': 0}"
2099,,2013-06-21T15:15:50.000Z,RT @fivethirtyeight: LeBron’s Odds of Catching Jordan http://t.co/YZnm14ZDyO,"{'annotations': [{'start': 21, 'end': 26, 'probability': 0.9517, 'type': 'Person', 'normalized_text': 'LeBron'}, {'start': 47, 'end': 52, 'probability': 0.6323, 'type': 'Person', 'normalized_text': 'Jordan'}], 'urls': [{'start': 54, 'end': 76, 'url': 'http://t.co/YZnm14ZDyO', 'expanded_url': 'http://nyti.ms/125ei47', 'display_url': 'nyti.ms/125ei47'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'FiveThirtyEight'}]}",348096931983138821,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2100,,2013-06-20T23:23:21.000Z,"RT @firstround: New article from @kgale VP Engineering @yammer ""The one cost engineers and product managers don't consider"" http://t.co/e7s…","{'mentions': [{'start': 3, 'end': 14, 'username': 'firstround'}, {'start': 33, 'end': 39, 'username': 'kgale'}, {'start': 55, 'end': 62, 'username': 'Yammer'}]}",347857229984169987,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2101,,2013-06-13T17:22:55.000Z,"When your app goes viral in a company, it creates a fast break opportunity for your sales team. Hard for competitors to respond in time.",,345229808587907072,"{'retweet_count': 10, 'reply_count': 2, 'like_count': 17, 'quote_count': 0}"
2102,,2013-06-13T17:12:35.000Z,Making enterprise apps viral was the biggest opportunity in business software when Yammer started -- and it still might be.,,345227209549701121,"{'retweet_count': 47, 'reply_count': 6, 'like_count': 35, 'quote_count': 0}"
2103,,2013-06-13T16:57:27.000Z,"Yammer began as an ""unauthorized experiment"" at 50,000 employee bank. Now it's ""active and mature network"". http://t.co/9qMhpq3UKa","{'urls': [{'start': 108, 'end': 130, 'url': 'http://t.co/9qMhpq3UKa', 'expanded_url': 'http://idm.net.au/article/009615-yammer-journey-so-far-nab', 'display_url': 'idm.net.au/article/009615…'}]}",345223399821430785,"{'retweet_count': 10, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}"
2104,,2013-06-11T20:00:36.000Z,Designers are usually too eager for redesigns. They get sick of looking at the same thing every day whereas users prefer familiarity.,,344544714999074816,"{'retweet_count': 34, 'reply_count': 10, 'like_count': 33, 'quote_count': 0}"
2105,,2013-06-08T15:56:29.000Z,RT @maryjofoley: Option to switch SharePoint newsfeed to Yammer is rolling out: http://t.co/ApRTqew60b (thanks @mvisser). On schedule: http…,"{'urls': [{'start': 80, 'end': 102, 'url': 'http://t.co/ApRTqew60b', 'expanded_url': 'http://screencast.com/t/1vODqelTB', 'display_url': 'screencast.com/t/1vODqelTB', 'status': 200, 'unwound_url': 'https://www.screencast.com/t/1vODqelTB'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'maryjofoley'}, {'start': 111, 'end': 119, 'username': 'mvisser'}]}",343396121340690435,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2106,,2013-06-08T15:55:40.000Z,RT @ron_miller: How Microsoft got its own employees to use Yammer more -- and email less | on @CITEworld http://t.co/6Y0NJAE6P7,"{'annotations': [{'start': 20, 'end': 28, 'probability': 0.9012, 'type': 'Organization', 'normalized_text': 'Microsoft'}], 'urls': [{'start': 105, 'end': 127, 'url': 'http://t.co/6Y0NJAE6P7', 'expanded_url': 'http://ow.ly/lOTHq', 'display_url': 'ow.ly/lOTHq'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'ron_miller'}, {'start': 94, 'end': 104, 'username': 'CITEworld'}]}",343395912883773442,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2107,,2013-05-30T17:35:05.000Z,"As @chamath explains, Bitcoin has the potential to be the next Internet -- the Internet of money. I'm buying.  http://t.co/uRBKgnaPYG","{'annotations': [{'start': 22, 'end': 28, 'probability': 0.6463, 'type': 'Organization', 'normalized_text': 'Bitcoin'}], 'urls': [{'start': 111, 'end': 133, 'url': 'http://t.co/uRBKgnaPYG', 'expanded_url': 'http://bloom.bg/18BgDFv', 'display_url': 'bloom.bg/18BgDFv'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'chamath'}]}",340159443771719683,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}"
2108,,2013-05-30T16:58:44.000Z,RT @chamath: Check out my latest piece for Bloomberg...Bitcoin: The Perfect Schmuck Insurance http://t.co/jyRhU0hdp7 via @BloombergView,"{'annotations': [{'start': 43, 'end': 51, 'probability': 0.911, 'type': 'Organization', 'normalized_text': 'Bloomberg'}], 'urls': [{'start': 94, 'end': 116, 'url': 'http://t.co/jyRhU0hdp7', 'expanded_url': 'http://bloom.bg/18BgDFv', 'display_url': 'bloom.bg/18BgDFv'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'chamath'}, {'start': 121, 'end': 135, 'username': 'BloombergView'}]}",340150294040154112,"{'retweet_count': 56, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2109,,2013-05-23T16:55:04.000Z,More proof that the patent system is broken and that features shouldn't be patentable.  http://t.co/MlFoIv3P1y,"{'urls': [{'start': 88, 'end': 110, 'url': 'http://t.co/MlFoIv3P1y', 'expanded_url': 'http://m.techcrunch.com/2013/05/22/kim-dotcom-claims-he-invented-two-factor-authentication-has-a-patent-to-prove-it/?ncid=tcdaily', 'display_url': 'm.techcrunch.com/2013/05/22/kim…'}]}",337612655751725056,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2110,,2013-05-20T06:20:32.000Z,RT @adeoressi: Top Silicon Valley Advisor Explains The Key Rules Behind Every Great Startup Idea  http://t.co/atY1uzY6O5 via @sai,"{'urls': [{'start': 98, 'end': 120, 'url': 'http://t.co/atY1uzY6O5', 'expanded_url': 'http://www.businessinsider.com/adeo-ressi-on-startup-ideas-2013-5', 'display_url': 'businessinsider.com/adeo-ressi-on-…'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'adeoressi'}, {'start': 125, 'end': 129, 'username': 'SAI'}]}",336365809272233984,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2111,,2013-05-13T01:33:38.000Z,@founding I'd flip this around to say that startups need to create innovation that can't easily be copied by big companies.,"{'mentions': [{'start': 0, 'end': 9, 'username': 'founding'}]}",333756891136147456,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
2112,,2013-04-16T18:33:55.000Z,Disney California Adventure should be rebranded Pixar Land.,"{'annotations': [{'start': 0, 'end': 26, 'probability': 0.3914, 'type': 'Organization', 'normalized_text': 'Disney California Adventure'}, {'start': 48, 'end': 57, 'probability': 0.4009, 'type': 'Organization', 'normalized_text': 'Pixar Land'}]}",324229183758815233,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 3, 'quote_count': 0}"
2113,,2013-04-15T01:54:32.000Z,RT @mayoredlee: Kudos to all @Yammer's 200+ #SF employees out in full force giving back to community orgs today! #MidMarketMatters http: ...,"{'hashtags': [{'start': 44, 'end': 47, 'tag': 'SF'}, {'start': 113, 'end': 130, 'tag': 'MidMarketMatters'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'mayoredlee'}, {'start': 29, 'end': 36, 'username': 'Yammer'}]}",323615291676430336,"{'retweet_count': 16, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2114,,2013-04-15T01:53:52.000Z,RT @AllthingsIC: My blog: How Gatwick Airport uses Yammer http://t.co/IVzKKwn0s8 cc @CIPRInside,"{'annotations': [{'start': 30, 'end': 44, 'probability': 0.5838, 'type': 'Place', 'normalized_text': 'Gatwick Airport'}], 'urls': [{'start': 58, 'end': 80, 'url': 'http://t.co/IVzKKwn0s8', 'expanded_url': 'http://www.allthingsic.com/gatwickyamme/', 'display_url': 'allthingsic.com/gatwickyamme/'}], 'mentions': [{'start': 3, 'end': 15, 'username': 'AllthingsIC'}, {'start': 84, 'end': 95, 'username': 'ciprinside'}]}",323615124504072192,"{'retweet_count': 10, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2115,,2013-04-04T01:14:45.000Z,Really? That's cool. RT @TGTHRapp: We have @DavidSacks's @NYTimes article cut out as a constant reminder to foster a culture of dissent :),"{'mentions': [{'start': 24, 'end': 33, 'username': 'TGTHRapp'}, {'start': 43, 'end': 54, 'username': 'DavidSacks'}, {'start': 57, 'end': 65, 'username': 'nytimes'}]}",319619011765755907,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
2116,,2013-04-03T02:07:52.000Z,@WillPao I'm not a GP. I'm just an investor (LP). @jason makes all the investment decisions and runs Launch Fund. It's his baby.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'WillPao'}, {'start': 50, 'end': 56, 'username': 'Jason'}]}",319269993579675648,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
2117,,2013-04-03T00:41:53.000Z,".@davemcclure estimates that more than half of new startups are now founded in SF, rather than the peninsula. The city has tipped!","{'annotations': [{'start': 79, 'end': 80, 'probability': 0.7925, 'type': 'Place', 'normalized_text': 'SF'}], 'mentions': [{'start': 1, 'end': 13, 'username': 'davemcclure'}]}",319248353596669952,"{'retweet_count': 48, 'reply_count': 4, 'like_count': 11, 'quote_count': 0}"
2118,,2013-04-03T00:39:44.000Z,"@thekenyeung @WillPao The 20% number referred to the Launch Fund's carried interest, which will hopefully fund future conferences.","{'annotations': [{'start': 53, 'end': 63, 'probability': 0.7278, 'type': 'Organization', 'normalized_text': 'Launch Fund'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'thekenyeung'}, {'start': 13, 'end': 21, 'username': 'WillPao'}]}",319247813777186816,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}"
2119,,2013-04-01T18:25:19.000Z,@WillPao That article was inaccurate. I've committed to invest $50k each in 5 @Launch companies. But valuation is TBD based on market terms.,"{'mentions': [{'start': 0, 'end': 8, 'username': 'WillPao'}, {'start': 78, 'end': 85, 'username': 'LAUNCH'}]}",318791199748136960,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
2120,,2013-03-29T17:20:21.000Z,RT @jasonlk: Day 1: Who Should Be CEO? A Checklist. http://t.co/bVac07a1S8,"{'urls': [{'start': 52, 'end': 74, 'url': 'http://t.co/bVac07a1S8', 'expanded_url': 'http://wp.me/p2Gf8o-NY', 'display_url': 'wp.me/p2Gf8o-NY'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'jasonlk'}]}",317687684556546048,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2121,,2013-03-24T03:41:15.000Z,RT @angellist: No email at AngelList http://t.co/A5t2TEw7Gx,"{'urls': [{'start': 37, 'end': 59, 'url': 'http://t.co/A5t2TEw7Gx', 'expanded_url': 'http://venturehacks.com/articles/no-email-at-angellist', 'display_url': 'venturehacks.com/articles/no-em…'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'AngelList'}]}",315669612316483584,"{'retweet_count': 32, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2122,,2013-03-20T08:04:32.000Z,RT @chenyuz: [Analysis] Why is @Yammer User Experience so engaging? -   How Has Yammer Changed My Life by a 3yr user... http://t.co/iLEA ...,"{'mentions': [{'start': 3, 'end': 11, 'username': 'chenyuz'}, {'start': 31, 'end': 38, 'username': 'Yammer'}]}",314286320908398593,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
2123,,2013-03-20T04:14:01.000Z,@chamath Are you quoting someone in particular?? Attribution please!,"{'mentions': [{'start': 0, 'end': 8, 'username': 'chamath'}]}",314228307329687552,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
2124,,2013-03-20T01:27:23.000Z,"RT @alanlepo: Microsoft and Yammer integration could improve the content creation, sharing and discovery experience for millions of peop ...","{'annotations': [{'start': 14, 'end': 22, 'probability': 0.8267, 'type': 'Organization', 'normalized_text': 'Microsoft'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'alanlepo'}]}",314186373382959104,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
